FILE NAME,TITLE,OP ID,BDRC ID,VOLUME NUMBER
MW1PD95844_2559,རྡོ་རྗེ་ཕག་མོ་རིག་པ་འཛིན་མ་རྩེན་མའི་སྒྲུབ་པའི་ཐབས།,IAD756B6F,MW1PD95844_2559,42
MW1PD95844_2594,རྒྱུད་ཀྱི་རྒྱལ་པོ་ཆེན་པོ་དཔལ་གསང་བའི་སྙིང་པོའི་འགྲེལ་པ།,IAE38EC34,MW1PD95844_2594,43
MW1PD95844_2658,དཔལ་སྒྱུ་འཕྲུལ་ཆེན་མོའི་གཏོར་མའི་ཆོ་ག།,IAE546FA5,MW1PD95844_2658,44
MW1PD95844_2764,དཔལ་ལྷ་མོ་ལ་བསྟོད་པ།,IAF3A5F1D,MW1PD95844_2764,47
MW1PD95844_2546,དབང་བཞི་པའི་རྣམ་པར་བཞག་པའོ།,IB003F23B,MW1PD95844_2546,42
MW1PD95844_2633,སྒྱུ་འཕྲུལ་དྲ་བ་རིན་པོ་ཆེ་འོད་ཀྱི་སྣང་བ།,IB004EB80,MW1PD95844_2633,44
MW1PD95844_2727,བཅོམ་ལྡན་འདས་འཕགས་མ་སྒྲོལ་མ་ལ་བསྟོད་པ།,IB0EBE80E,MW1PD95844_2727,47
MW1PD95844_2737,འཕགས་མ་སྒྲོལ་མའི་མཚན་ངེས་པ།,IB129B1B6,MW1PD95844_2737,47
MW1PD95844_2779,ནག་པོ་ཆེན་པོ་ཕུར་པར་སྒྲུབ་པ།,IB132B3B1,MW1PD95844_2779,47
MW1PD95844_2778,རྡོ་རྗེ་མཁའ་སྤྱོད་མ་སྒྲུབ་པའི་ཐབས།,IB1BB86C8,MW1PD95844_2778,47
MW1PD95844_2683,གཤིན་རྗེ་གཤེད་དམར་པོའི་འཁྲུལ་འཁོར་གྱི་དེ་ཉིད་བཤད་པ་ཞེས་བྱ་བའི་བསྒྲུབ་ཐབས།,IB1D99919,MW1PD95844_2683,46
MW1PD95844_2487,རྒྱུན་ཆགས་ཀྱི་ཚིགས་སུ་བཅད་པས་བསྟོད་པ།,IB1DAFDB1,MW1PD95844_2487,42
MW1PD95844_1262,གླུ།,IB21FC787,MW1PD95844_1262,27
MW1PD95844_2704,རྡོ་རྗེ་འཛིན་པ་ཕྱག་ན་རྡོ་རྗེའི་ལས་བསྒྲུབ་པའི་ཐབས།,IB24C2704,MW1PD95844_2704,47
O2MS163914CZ189762,ནག་པོ་ཆེན་པོའི་བསྟོད་པ་རྔམ་པ་སྒྲ་སྒྲོགས།,IB2EB1E32,,47
MW1PD95844_2734,རྗེ་བཙུན་མ་འཕགས་མ་སྒྲོལ་མ་ལ་ཁ་ཆེ་ཉི་མ་སྦས་པས་བསྟོད་པ།,IB3069420,MW1PD95844_2734,47
O2MS163914CZ189761,གསང་བའི་སྒྲུབ་ཐབས།,IB3344EA4,,47
MW1PD95844_1815,རྨ་བྱ་ཆེན་མོའི་སྒྲུབས་ཐབས།,IB433E75A,MW1PD95844_1815,38
MW1PD95844_0677,ནག་པོ་ཆེན་པོ་ལ་བསྟོད་པ།,IB45A07AA,MW1PD95844_0677,47
MW1PD95844_2578,བྱཱ་ལའི་མན་ངག།,IB484BE01,MW1PD95844_2578,42
O2MS163914CZ189838,མན་ངག་གི་སྙེ་མ།,IB6431279,,47
MW1PD95844_2544,འཆི་བདག་གཞོམ་པ་ཞེས་བྱ་བའི་སྒྲུབ་ཐབས།,IB749A175,MW1PD95844_2544,42
MW1PD95844_2752,ནག་པོ་ཆེན་པོའི་གཏོར་མའི་ཆོ་ག།,IB7994A20,MW1PD95844_2752,47
MW1PD95844_2712,དབང་གི་མན་ངག།,IB7BA28E8,MW1PD95844_2712,47
MW1PD95844_0225,རོ་བསྲེག་པའི་ཆོ་ག།,IB8862508,MW1PD95844_0225,47
MW1PD95844_2636,མཚན་ཉིད་སྒྲོན་མ།,IB8A68B4B,MW1PD95844_2636,44
MW1PD95844_2496,ཚིགས་བཅད་བཅུ་པ་ཞེས་བྱ་བ་ལམ་གྱི་རིམ་པ།,IB994654B,MW1PD95844_2496,42
MW1PD95844_2787,མགོན་པོའི་གཞུང་བསྟོད།,IB9B4B026,MW1PD95844_2787,47
MW1PD95844_2711,སྔགས་ཀྱི་དོན་འཇུག་པ།,IBA01A18B,MW1PD95844_2711,47
MW1PD95844_1076,གནོད་སྦྱིན་གྱི་སྡེ་དཔོན་ཆེན་པོ་ལག་ན་རྡོ་རྗེ་གོས་སྔོན་ཅན་གྱི་སྒྲུབ་ཐབས།,IBA161F22,MW1PD95844_1076,47
MW1PD95844_0369,དཔལ་འཁོར་ལོ་སྡོམ་པའི་དབང་གི་བྱ་བ།,IBB41488E,MW1PD95844_0369,42
MW1PD95844_2291,རྡོ་རྗེ་གནདྷ་རཱིའི་སྒྲུབ་ཐབས།,IBBC93A1D,MW1PD95844_2291,40
MW1PD95844_1082,ལག་ན་རྡོ་རྗེ་གོས་སྔོན་པོ་ཅན་གྱི་སྦྱོར་ཀ་ཆེན་པོའི་ཆོ་ག།,IBBD1D16C,MW1PD95844_1082,25
MW1PD95844_2720,འཆི་ཀ་མའི་བསྟན་ཆོས།,IBBD55F44,MW1PD95844_2720,47
MW1PD95844_1753,རྣམ་འཇོམས་ཀྱི་སྒྲུབ་ཐབས་བརྒྱ་རྩ་བརྒྱད།,IBC90B0F4,MW1PD95844_1753,38
MW1PD95844_2527,ཌཱ་ཀི་མའི་ཞལ་གདམས།,IBCBD5C06,MW1PD95844_2527,42
MW1PD95844_2687,གནོད་སྦྱིན་མ་ཀུན་ནས་འཁྱིལ་པའི་གྭ་ཐབས་ཀྱི་དོན་བསྡུས་པའི་འགྲེལ་པ།,IBD19DD90,MW1PD95844_2687,46
MW1PD95844_2502,དཔལ་འཁོར་ལོ་སྡོམ་པའི་རབ་ཏུ་གནས་པའི་ཆོ་ག།,IBD249D61,MW1PD95844_2502,42
MW1PD95844_2640,གསང་བའི་མན་ངག་འཇམ་པའི་ཐིགས་པ།,IBDA7DA98,MW1PD95844_2640,44
MW1PD95844_3562,ཤཱ་རིའི་བུའི་བརྒྱད་པ།,IBDD8D3D0,MW1PD95844_3562,114
MW1PD95844_2644,སྒེག་རྡོར་གྱིས་མཛད་པའི་རྒྱུད་བཤགས།,IBE184E24,MW1PD95844_2644,44
MW1PD95844_2518,དཔལ་འཁོར་ལོ་སྡོམ་པའི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག།,IBE559877,MW1PD95844_2518,42
MW1PD95844_1605,ཆོས་སྤྱོད་ཐམས་ཅད་ཀྱི་མན་ངག་མངོན་པར་རྟོགས་པའི་རྣམ་བཤད་གཟི་བརྗིད་སྣང་བ།,IBEED7CA3,MW1PD95844_1605,37
MW1PD95844_2602,མན་ངག་གི་རྒྱལ་པོ་ལྟ་བའི་འཕྲེང་བ།,IBEF79BC9,MW1PD95844_2602,43
MW1PD95844_2682,གཤིན་རྗེ་གཤེད་དམར་ལྷ་ལྔའི་མངོན་པར་རྟོགས་པ་དངོས་གྲུབ་ཀྱི་སྙེ་མ།,IBFD4DFB3,MW1PD95844_2682,46
MW1PD95844_2864,དཀྱིལ་འཁོར་གྱི་རྣམ་པར་དབྱེ་བའི་རབ་ཏུ་བྱེད་པ།,IBFF08CA3,MW1PD95844_2864,47
MW1PD95844_2710,སྒྲོལ་མ་དམར་མོས་འགྲོ་བ་དབང་དུ་བསྡུ་བའི་འཁོར་ལོའི་ཆོ་ག།,IC0019101,MW1PD95844_2710,47
MW1PD95844_2635,བསྲེ་བའི་ཐོ་བྱང་།,IC031CE3D,MW1PD95844_2635,44
MW1PD95844_2501,དཔའ་བོ་གཅིག་པའི་གཏོར་མའི་ཆོ་ག།,IC0834AA0,MW1PD95844_2501,42
MW1PD95844_2576,སྒྲོན་མེ་གཅིག་པའི་མན་ངག།,IC2884163,MW1PD95844_2576,42
MW1PD95844_2582,བདག་མེད་མའི་བྱིན་རླབས།,IC3A1E4A9,MW1PD95844_2582,42
MW1PD95844_1044,ཀུ་ལ་ལོ་ཀ་ནཱ་ཐའི་བྱིན་རླབས་དང་རྗེས་གནང་བྱ་བའི་རིམ་པ།,IC421522D,MW1PD95844_1044,25
MW1PD95844_1766,གཏུམ་པོ་ཆེན་པོའི་སྒྲུབ་ཐབས།,IC43F4377,MW1PD95844_1766,40
MW1PD95844_0642,ཕྱིར་བཟློག་གི་འཁོར་ལོ།,IC4409470,MW1PD95844_0642,14
MW1PD95844_2681,ཆོས་ཐམས་ཅད་འཕགས་པ་འཇམ་དཔལ་གཤིན་རྗེ་པོར་བསྒྲུབ་པའི་ཐབས།,IC451C0A3,MW1PD95844_2681,46
MW1PD95844_2781,མགོན་པོའི་རྒྱུ་དུས་བརྟག་པ།,IC46C6106,MW1PD95844_2781,47
MW1PD95844_2596,སྒྱུ་འཕྲུལ་དྲ་བ་རྡོ་རྗེ་ལས་ཀྱི་རིམ་པ།,IC488FFEB,MW1PD95844_2596,43
MW1PD95844_2819,འཕགས་པ་ཚོགས་ཀྱི་བདག་པོའི་གཏོར་མའི་ཆོ་ག།,IC4AD3366,MW1PD95844_2819,47
MW1PD95844_1986,རྡོ་རྗེ་ཧཱུཾ་མཛད་ཀྱི་སྒྲུབ་ཐབས།,IC4C92B67,MW1PD95844_1986,40
MW1PD95844_2765,དཔལ་ལྷ་མོ་ལ་བསྟོད་པ།,IC4CC2E21,MW1PD95844_2765,47
MW1PD95844_2741,ཁྲོ་བོའི་རྒྱལ་པོ་མི་གཡོ་བའི་བསྒྲུབ་པའི་ཐབས།,IC4E13DA3,MW1PD95844_2741,47
MW1PD95844_2581,དེ་ཁོ་ན་ཉིད་བཞི་པ།,IC4E4D97A,MW1PD95844_2581,42
O2MS163914CZ190847,རྟེན་ཅིང་འབྲེལ་པར་འབྱུང་བའི་དེ་ཁོ་ན་ཉིད།,IC59B043F,,114
MW1PD95844_2436,བགེགས་ཀྱི་རྒྱལ་པོ་བསྒྲུབ་པའི་ཐབས།,IC8012282,MW1PD95844_2436,47
MW1PD95844_2561,རྡོ་རྗེ་ཕག་མོའི་སྒྲུབ་ཐབས་རིམ་པ་ལྔ་པ་ཞེས་བྱ་བ་རྔོན་པའི་གདམས་ངག།,IC857BB2F,MW1PD95844_2561,42
MW1PD95844_2695,འཕགས་པ་དོན་ཡོད་ཞགས་པའི་སྒྲུབ་ཐབས།,IC8E19725,MW1PD95844_2695,47
MW1PD95844_2844,བཅོམ་ལྡན་འདས་དཔལ་རྡོ་རྗེ་གནོད་མཛེས་ཁྲོ་བོའི་རྒྱལ་པོ་ཆེན་པོ་སྡང་བ་ཐམས་ཅད་རྣམ་པར་འཇོམས་པའི་བསྒྲུབ་ཐབས།,IC9807DD3,MW1PD95844_2844,47
MW1PD95844_2810,རྣམ་ཐོས་སྲས་རྗེས་སུ་འབྲང་བའི་གཏོར་མའི་ཆོ་ག།,ICA0C4EDB,MW1PD95844_2810,47
MW1PD95844_2611,དེ་ཁོ་ན་ཉིད་སྣང་བ་དམ་པ་བརྒྱན།,ICDAA4B94,MW1PD95844_2611,43
MW1PD95844_2653,ལྷའི་སྐུ་སྒོམ་པའི་མན་ངག།,ICEA0AAEA,MW1PD95844_2653,44
MW1PD95844_3596,སྒྲའི་རྣམ་པར་དབྱེ་བ་བསྟན་པ།,ICF765BC5,MW1PD95844_3596,115
MW1PD95844_2701,ཡི་གེ་བཞི་པའི་མན་ངག།,ID030F7D0,MW1PD95844_2701,47
O2MS163914CZ189835,རྐང་གྲངས་རིན་ཆེན་ཕྲེང་བ།,ID1C741CE,,47
MW1PD95844_2772,བྱིན་གྱིས་བརླབས་པའི་ནག་པོ་ཆེན་པོའི་གསང་བའི་སྒྲུབ་ཐབས།,ID225D5C8,MW1PD95844_2772,47
O2MS163914CZ189779,གནོད་སྦྱིན་ནག་པོ་ཆེན་པོའི་སྒྲུབ་ཐབས།,ID2EE099C,,47
MW1PD95844_2490,བླ་མའི་བྲིས་ཐང་རྒྱབ་ཡིག།,ID4529004,MW1PD95844_2490,42
MW1PD95844_2534,དཔལ་འཁོར་ལོ་སྡོམ་པའི་མན་ངག།,ID4FCA722,MW1PD95844_2534,42
MW1PD95844_2591,རྣལ་འབྱོར་མདོར་བསྡུས་པ།,ID664F6F7,MW1PD95844_2591,42
MW1PD95844_2840,ནོར་བདག་གཙོ་འཁོར་ལྔའི་བསྟོད་པ་དབྱིག་གི་ཆར་འབེབས་ཞེས་བྱ་བ།,ID6AB9893,MW1PD95844_2840,47
MW1PD95844_2603,ལས་ཤན་ལྟ་བའི་སྒྲོན་མ།,ID7664487,MW1PD95844_2603,43
MW1PD95844_2528,ཌཱ་ཀིའི་ཞལ་གདམས་དུག་གསུམ་ཞི་བྱེད།,ID81D6059,MW1PD95844_2528,42
MW1PD95844_2736,སེང་ལྡེང་ནགས་ཀྱི་སྒྲོལ་མ་ལ་བསྟོད་པ།,ID9A0A19D,MW1PD95844_2736,47
MW1PD95844_2622,སྒྱུ་འཕྲུལ་སྦྱིན་སྲེག་གི་རིམ་པ་མདོར་བསྡུས་པ།,ID9AD4911,MW1PD95844_2622,43
MW1PD95844_2527,ཌཱ་ཀི་མའི་ཞལ་གདམས།,ID9B9990B,MW1PD95844_2527,42
MW1PD95844_1779,མཆོད་རྟེན་གྱི་ཆ་རྣམ་པར་དབྱེ་བ།,IDA0F4A6B,MW1PD95844_1779,38
MW1PD95844_3614,འཕགས་པ་སྨོན་ལམ་གྱི་རྒྱལ་པོ།,IDA57424A,MW1PD95844_3614,42
MW1PD95844_2688,གཞན་གྱི་མི་ཐུབ་པ་དང་རི་རབ་མཆོག་མ་རིན་པོ་ཆེ་བཟང་པོའི་བསྒྲུབ་ཐབས།,IDA91D4EB,MW1PD95844_2688,46
MW1PD95844_2686,ཤ་ཟ་གནོད་སྦྱིན་མཁའ་འགྲོ་ཀུན་ནས་འཁྱིལ་པའི་རྟོགས་པ་ལས་བྱུང་བའི་གྭ་ཐབས་ཞེས་བྱ་བ།,IDA98345E,MW1PD95844_2686,46
O2MS163914CZ189476,སྒྱུ་མ་ལམ་གྱི་རིམ་པ།,IDB46BD13,,42
MW1PD95844_2511,དཔལ་འཁོར་ལོ་བདེ་མཆོག་གི་རྣམ་པར་སྤྲུལ་པ་དང་ཡུལ་ཉི་ཤུ་རྟ་བཞིའི་རྒྱུ་མཚན།,IDBE83CE3,MW1PD95844_2511,42
MW1PD95844_2818,བགེགས་བདག་ཆེན་པོའི་སྐུ་བྲི་བའི་མན་ངག་ཡིད་བཞིན་ནོར་བུ།,IDC9ADD3D,MW1PD95844_2818,47
MW1PD95844_2632,རྡོ་རྗེ་སེམས་དཔའི་སྒྱུ་འཕྲུལ་དྲ་བའི་རྒྱུད་དཔལ་གསང་བའི་སྙིང་པོ་ཞེས་བྱ་བའི་སྤྱན་འགྲེལ་པའོ།,IDCFD4C5D,MW1PD95844_2632,44
O2MS163914CZ188191,མཚན་ཡང་དག་པར་བརྗོད་པའི་སྒྲུབ་ཐབས་གསང་བའི་སྒྲོན་མ།,IDD3A04BB,,33
MW1PD95844_2717,ལྷ་མཆོད་པའི་རིམ་པ།,IDE83172E,MW1PD95844_2717,47
MW1PD95844_2743,གཏུམ་པོའི་སྒྲུབ་ཐབས།,IE0B07E38,MW1PD95844_2743,47
O2MS163914CZ189821,ཁྲོ་བོ་རེག་ཚིག་གི་བསྒྲུབ་པའི་ཐབས།,IE171DF99,,47
MW1PD95844_2599,ཐུགས་ཀྱི་ཐིགས་པ།,IE21E67EA,MW1PD95844_2599,43
MW1PD95844_1207,སངས་རྒྱས་འཆར་བ།,IE23301BE,MW1PD95844_1207,26
MW1PD95844_0674,དཔལ་ནག་པོ་ཆེན་པོའི་སྒྲུབ་ཐབས།,IE2418878,MW1PD95844_0674,47
MW1PD95844_2629,བྱང་ཆུབ་སེམས་ཀྱི་ལྗོན་ཤིང་།,IE2622B55,MW1PD95844_2629,43
MW1PD95844_1978,འཕགས་པ་གཤིན་རྗེ་དམར་པོའི་སྒྲུབ་ཐབས།,IE288BF82,MW1PD95844_1978,39
MW1PD95844_2521,རང་གྲོལ་ཕྱག་རྒྱ་ཆེན་པོ།,IE311490F,MW1PD95844_2521,42
MW1PD95844_2843,ཁྲོ་བོ་ཆེན་པོ་བདུད་རྩི་འཁྱིལ་པའི་སྒྲུབ་ཐབས།,IE31F611D,MW1PD95844_2843,47
MW1PD95844_0677,ནག་པོ་ཆེན་པོ་ལ་བསྟོད་པ་,IE44A774A,MW1PD95844_0677,47
MW1PD95844_2616,སྒྱུ་འཕྲུལ་དྲ་བའི་ལམ་བཤད་པ།,IE46F30E6,MW1PD95844_2616,43
MW1PD95844_2842,ཁྲོ་བོའི་རྒྱལ་པོ་ཁམས་གསུམ་རྣམ་པར་རྒྱལ་བའི་སྒྲུབ་ཐབས།,IE4E5E9E9,MW1PD95844_2842,47
MW1PD95844_2794,ནག་པོ་ཆེན་པོའི་ལས་ཚོགས།,IE52BF93C,MW1PD95844_2794,47
MW1PD95844_0118,སྦྱིན་སྲེག་གི་ཆོ་ག།,IE5FC55FE,MW1PD95844_0118,47
MW1PD95844_2835,ཚོགས་ཀྱི་བདག་པོ་དམ་ཚིག་གསང་བའི་བསྒྲུབ་ཐབས།,IE7B137D6,MW1PD95844_2835,47
MW1PD95844_2513,གཏོར་མ་ཚོགས་མཆོད་ཀྱི་དབུ་ལགས།,IE875E97C,MW1PD95844_2513,42
MW1PD95844_2746,གུར་མགོན་ལྷ་བཅུ་བདུན་གྱི་སྒྲུབ་ཐབས།,IE89AE352,MW1PD95844_2746,47
MW1PD95844_2773,མི་བསྐྱོད་པ་ལ་བརྟེན་ནས་མགོན་པོའི་གེགས་སེལ་བླ་མའི་གནད་སྒྱུར།,IEA36C251,MW1PD95844_2773,47
MW1PD95844_0674,དཔལ་ནག་པོ་ཆེན་པོའི་སྒྲུབ་ཐབས།,IEA8BE05B,MW1PD95844_0674,47
MW1PD95844_1533,ངན་སོང་ཐམས་ཅད་ཡོངས་སུ་སྦྱོང་བ་གཟི་བརྗིད་ཀྱི་རྒྱལ་པོ་ཞེས་བྱ་བའི་བརྟག་པའི་བཤད་པ།,IEAAE9180,MW1PD95844_1533,34
MW1PD95844_2821,ཤིན་ཏུ་མྱུར་བའི་ལྷ་ཆེན་པོ་བགེགས་ཀྱི་རྒྱལ་པོའི་སྒྲུབ་ཐབས།,IEACE3B48,MW1PD95844_2821,47
MW1PD95844_2852,བླ་མ་ཕྱི་ལྟར་སྒྲུབ་པའི་མན་ངག།,IEC0D00BB,MW1PD95844_2852,47
MW1PD95844_0595,འཕགས་མ་སྒྲོལ་མ་ལ་བསྟོད་པ།,IEE20E288,MW1PD95844_0595,47
MW1PD95844_2860,དཀྱིལ་འཁོར་ཐམས་ཅད་ཀྱི་བསྒྲུབ་པའི་ཐབས་རྫོགས་པའི་རྣལ་འབྱོར་གྱི་ཕྲེང་བ།,IEE37C846,MW1PD95844_2860,47
MW1PD95844_1091,ལྕེ་དབབ་པའི་བྱ་ཐབས།,IEE6F8E96,MW1PD95844_1091,25
MW1PD95844_1774,ཚ་ཚ་གདབ་པ་ལ་སོགས་པའི་ཆོ་ག།,IEE74EE8B,MW1PD95844_1774,38
MW1PD95844_2500,དཔའ་བོ་གཅིག་པའི་སྦྱིན་བསྲེག་གི་ཆོ་ག།,IEEBE0C6B,MW1PD95844_2500,42
MW1PD95844_0585,ལྷ་མོ་སྒྲོལ་མའི་སྒྲུབ་ཐབས།,IEECCEAAD,MW1PD95844_0585,40
MW1PD95844_2768,གནོད་སྦྱིན་ནག་པོའི་བསྟོད་པ།,IEEEEF0F5,MW1PD95844_2768,47
MW1PD95844_2847,སྐལ་འཇོག་དབང་གི་ཆོ་ག།,IEF4AB07B,MW1PD95844_2847,47
MW1PD95844_2572,དགེས་པ་རྡོ་རྗེའི་ལུས་ཀྱི་དོན་རབ་ཏུ་གསལ་བ།,IF13111F3,MW1PD95844_2572,42
MW1PD95844_2678,འཆི་བ་བླུ་བའི་བསྡུས་དོན།,IF21E1831,MW1PD95844_2678,46
MW1PD95844_2664,བསྡུས་པའི་རིམ་པའི་བསྒྲུབ་ཐབས།,IF224E047,MW1PD95844_2664,46
O2MS163914CZ189521,ཕྱག་རྒྱ་བཞིའི་སྒྲུབ་ཐབས།,IF232A26D,,42
O2MS163914CZ189637,དཔལ་གསང་བ་འདུས་པའི་མན་ངག་རིམ་པ་ལྔ་པ།,IF4244C84,,46
MW1PD95844_0875,གཏོར་མ་ཉེ་བར་སྦྱང་བ།,IF46EE7F7,MW1PD95844_0875,24
MW1PD95844_0443,རྡོ་རྗེ་ཕག་མོ་མཆོད་པའི་སྒྲུབ་ཐབས།,IF48479B4,MW1PD95844_0443,42
MW1PD95844_0793,དེ་ཁོ་ན་ཉིད་རིན་པོ་ཆེ་སྣང་བའི་རྣམ་པར་བཤད་པ།,IF48499E2,MW1PD95844_0793,46
MW1PD95844_2822,ཤིན་ཏུ་མྱུར་བའི་ལྷ་བགེགས་ཆེན་པོ། བགེགས་ཀྱི་རྒྱལ་པོ་བསྒྲུབ་པའི་ཐབས།,IF50AA99B,MW1PD95844_2822,47
MW1PD95844_2817,འཕགས་པ་ཚོགས་ཀྱི་བདག་པོ་ལ་བསྟོད་པ།,IF676260E,MW1PD95844_2817,47
MW1PD95844_0424,དཔལ་གསང་བ་རིན་པོ་ཆེ་ཡིད་བཞིན་ནོར་བུ།,IF7611866,MW1PD95844_0424,42
MW1PD95844_2494,རྡོ་རྗེ་ཚིག་གི་རྣམ་པར་དབྱེ་བ།,IF78A274F,MW1PD95844_2494,42
MW1PD95844_0674,དཔལ་ནག་པོ་ཆེན་པོའི་སྒྲུབ་ཐབས།,IF868C4E0,MW1PD95844_0674,47
MW1PD95844_2623,སྒྱུ་འཕྲུལ་དྲ་བ་རོ་སྲེག་ལས་ཀྱི་ཕྲེང་བ།,IF8A0B11F,MW1PD95844_2623,43
MW1PD95844_0902,དཔལ་རྡོ་རྗེ་འཇིགས་བྱེད་ཀྱི་བསྒྲུབ་པའི་ཐབས།,IF95DD94D,MW1PD95844_0902,46
O2MS163914CZ189791,དཔལ་རྡོ་རྗེ་མཁའ་འགྲོའི་བསྒྲུབ་ཐབས།,IF9626A9E,,47
MW1PD95844_0315,དཔལ་རྡོ་རྗེ་མཁའ་འགྲོ་རྒྱུད་ཀྱི་དེ་ཁོ་ན་ཉིད་རབ་ཏུ་བསྟན་པར་བྱེད་པ་ཞེས་བྱ་བའི་དཀའ་འགྲེལ།,IF9BE425E,MW1PD95844_0315,42
MW1PD95844_0921,དེ་ལ་ཕན་པའི་ལེའུ་གཅིག།,IFA4747F7,MW1PD95844_0921,24
MW1PD95844_2676,དཔལ་རྡོ་རྗེ་འཇིགས་བྱེད་ཀྱི་སྒྲུབ་ཐབས་པད་མ་རྒྱས་པ།,IFAA7C479,MW1PD95844_2676,46
O2MS163914CZ189638,རྣལ་འབྱོར་ཡན་ལག་དྲུག་པ།,IFAC4342C,,46
MW1PD95844_2556,ལས་ཀྱི་ཆོ་ག།,IFBA2EF4F,MW1PD95844_2556,42
MW1PD95844_2823,དཔལ་ཚོགས་ཀྱི་བདག་པོའི་འཁོར་ལོའི་གསལ་བྱེད།,IFBBFB49C,MW1PD95844_2823,47
MW1PD95844_0451,དཔལ་རྡོ་རྗེ་རྣལ་འབྱོར་མའི་གསང་བའི་སྒྲུབ་ཐབས།,IFC6C97F6,MW1PD95844_0451,42
O2MS163914CZ189771,ཙནྜི་ཀའི་ཚིག་སྒྲུབ།,IFC8A38FB,,47
MW1PD95844_2657,མདོ་རྒྱུད་རྟོགས་པའི་སྒྲོན་མ།,IFCCF32EA,MW1PD95844_2657,44
MW1PD95844_2754,ནག་པོ་ཆེན་པོའི་བསྟོད་པའི་ཕྲེང་བ།,IFD12DFCD,MW1PD95844_2754,47
MW1PD95844_2728,འཕགས་མ་སྒྲོལ་མ་འཇིགས་པ་ཆེན་པོ་བརྒྱད་ལས་སྒྲོལ་བའི་བསྟོད་པ།,IFF09B47D,MW1PD95844_2728,47
